,post_id,ticker,dividendo,yeld,media_yield_3m,soma_yield_3m,media_yield_6m,soma_yield_6m,media_yield_12m,soma_yield_12m,variacao_cotacao_mes,rentabilidade,rentabilidade_mes,cotacao_fechamento,soma_yield_ano_corrente,ano,vpa_yield,vpa,vpa_change,pl,vpa_rent,vpa_rent_m,yield_vpa_3m_sum,yield_vpa_3m,yield_vpa_6m_sum,yield_vpa_6m,yield_vpa_12m_sum,yield_vpa_12m,setor,setor_slug,valor,liquidezmediadiaria,patrimonio,pvp,p_vpa,post_title,ativos,volatility,numero_cotista,tx_gestao,tx_admin,tx_performance
357,173,RNDP11,0.5700,0.6100,0.6533,1.9600,2.9267,17.5600,6.7058,80.4700,-17.5614,-9.3481,-17.0585,93.9800,27.7500,2024,0.8263,78.6600,-59.3173,8454871.7100,-87.2114,-58.9811,23.2574,7.7525,71.3039,11.8840,80.5158,6.7097,Papéis,papeis,62.44,13243.25,8454871.71,0.7938,0.7937960844139333,RNDP11,0,66.408682865431,1315,,,
358,329,RNGO11,0.3800,0.7900,0.8000,2.4000,0.8283,4.9700,0.8125,9.7500,-1.9184,12.7210,-1.1435,48.0600,4.0700,2024,0.4588,82.8200,-4.4090,221618646.6800,0.4807,-3.9705,1.3773,0.4591,2.8056,0.4676,5.4369,0.4531,Lajes Corporativas,lajes-corporativas,49.7,80431.52,221618646.68,0.6001,0.6000965950253563,RNGO11,4,13.547663455608,9795,,,
359,217,ROOF11,6.4520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,,,,,,,,,,,,,Fundo de Desenvolvimento,fundo-de-desenvolvimento,727.2,727,41578948.98,1.3554,,ROOF11,60,140.22104321878,79,,,
360,106,RPRI11,1.0500,1.0700,1.0467,3.1400,0.9983,5.9900,1.0117,12.1400,-2.3717,1.4512,-1.3271,98.3800,5.0800,2024,,,,,,,,,,,,,Papéis,papeis,95.86,387307.6,345923217.43,0.9621,,RPRI11,0,14.46327938678,4691,,,
361,184,RRCI11,0.8500,1.0200,1.0267,3.0800,1.0600,6.3600,1.1075,13.2900,-0.3237,5.6919,0.6930,83.1400,5.2500,2024,0.9354,90.8700,-3.4120,43777543.6000,8.6218,-2.5085,2.8761,0.9587,5.8403,0.9734,12.1235,1.0103,Papéis,papeis,83.11,17594.29,43777543.6,0.9146,0.9146032794101463,RRCI11,0,10.721196538563,2029,,,
362,215,RSPD11,8.2200,,,,,,,,,,,,,,0.9818,1130.0991,-1.0846,168368776.6900,-0.1134,-0.1134,,,,,,,Fundo de Desenvolvimento,fundo-de-desenvolvimento,1089.99,13875.5,154275999.85,1.0528,0.964508333826653,RSPD11,0,65.22839258629,142,,,
363,491,RURA11,0.1230,1.2500,1.0900,3.2700,1.0283,6.1700,1.1192,13.4300,-3.3465,-4.3765,-2.1383,9.8200,5.2500,2024,,,,,,,,,,,,,Misto,misto,9.82,3521734.43,0,0,,RURA11,0,12.482321875786,0,,,
364,202,RVBI11,0.7500,0.9500,0.9200,2.7600,0.8917,5.3500,0.8967,10.7600,-1.3417,0.8275,-0.4044,78.6800,4.5500,2024,0.8820,85.0300,1.2021,873740521.3000,8.4615,2.0947,2.6364,0.8788,5.1438,0.8573,10.3665,0.8639,Fundo de Fundos,fundo-de-fundos,75.93,3564640.8,873740521.3,0.893,0.8929789486063743,RVBI11,0,17.625405081418,43144,,,
365,513,RZAG11,0.1050,1.2100,1.2100,3.6300,1.2133,7.2800,1.2742,15.2900,-0.8018,-1.3223,0.3985,8.6600,6.0500,2024,1.1603,9.4800,-0.8140,645042437.7100,12.8469,0.3369,3.5614,1.1871,7.3052,1.2175,15.6975,1.3081,Indefinido,indefinido,8.69,1848291.95,645042437.71,0.9167,0.9166666666666665,RZAG11,0,11.743365495769,87887,,,
366,277,RZAK11,1.0500,1.2000,1.2467,3.7400,1.2750,7.6500,1.2850,15.4200,-2.2396,5.8697,-1.0665,87.3000,6.2800,2024,1.2364,89.7800,-4.1938,790762585.9800,7.4403,-3.0093,3.7962,1.2654,7.5443,1.2574,15.3587,1.2799,Papéis,papeis,84.26,2515166.75,790762585.98,0.9385,0.9385163733570951,RZAK11,0,13.923097296141,53543,,,
367,1864,RZAT11,1.0500,1.0400,1.0700,3.2100,1.1350,6.8100,1.0517,12.6200,-1.2347,15.7253,-0.2075,100.7900,5.5100,2024,,,,,,,,,,,,,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,98.7,703450.68,375130565.31,0.9757,,RZAT11,12,14.876471449686,41397,,,
368,233,RZTR11,0.9000,0.9400,0.9167,2.7500,0.9917,5.9500,1.0033,12.0400,-0.8831,-2.1654,0.0486,95.4000,4.5800,2024,0.9042,99.5300,2.1554,1876344179.5000,14.9131,3.0791,2.6126,0.8709,6.2198,1.0366,12.2284,1.0190,Misto,misto,98.1,5086351.7,1876344179.5,0.9856,0.9856324726213201,RZTR11,16,15.26315598888,122338,,,
369,307,SADI11,0.9200,1.0200,1.0400,3.1200,1.0883,6.5300,1.1233,13.4800,-0.1434,12.0235,0.8751,90.5100,5.3600,2024,0.9984,95.1500,-3.9277,147351928.8500,7.6091,-2.9685,3.0068,1.0023,6.1756,1.0293,12.4453,1.0371,Papéis,papeis,91.15,274271.14,147351928.85,0.958,0.9579611140304782,SADI11,0,8.694301832152,10533,,,
370,2968,SAPI11,0.8500,0.9300,0.9167,2.7500,0.9167,2.7500,0.9167,2.7500,1.1471,2.6624,2.0878,91.7000,2.7500,2024,,,,,,,,,,,,,Misto,misto,92.23,346434.9,153177043.84,0.9295,,SAPI11,,12.800163063356,2767,,,
371,279,SARE11,0.3600,0.7500,0.7767,2.3300,0.8383,5.0300,0.8583,10.3000,2.4546,4.9885,3.2231,48.0000,4.0900,2024,0.4053,88.8200,-5.8811,820174622.1900,-2.7838,-5.4996,1.2576,0.4192,2.7730,0.4622,6.0249,0.5021,Misto,misto,47.38,943880.1,820174622.19,0.5334,0.5334384147714479,SARE11,3,21.238478637046,41240,,,
372,266,SCPF11,0.0450,1.0600,0.5633,1.6900,0.4817,2.8900,0.5083,6.1000,-8.9936,-12.3618,-8.0289,4.2500,1.4500,2024,0.3801,11.8400,1.1102,49708086.7700,-3.0302,1.4944,0.6839,0.2280,1.1030,0.1838,2.2735,0.1895,Shoppings,shoppings,3.39,3932.24,49740700.6,0.2863,0.2863175675675676,SCPF11,1,17.480154824863,4939,,,
373,195,SDIL11,0.7500,0.7600,0.8300,2.4900,0.8700,5.2200,0.8558,10.2700,2.0412,10.5144,2.8168,98.9800,6.1200,2023,0.8339,98.3300,-0.2174,628810333.3800,9.8640,0.6147,2.4359,0.8120,4.7361,0.7894,,,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,96.5,1030917.86,612048658.06,1.0144,0.9813891996338859,SDIL11,5,14.97024845606,63292,,,
374,91,SEED11,0.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.2725,3.2700,0.0000,,0.0000,,0.0000,2024,,,,,,,,,,,,,Indefinido,indefinido,97.61,341635,151569261.36,1.0562,,SEED11,0,14.574921420123,125,,,
375,256,SEQR11,0.5583,1.0100,1.0700,3.2100,1.1333,6.8000,1.1317,13.5800,-3.0910,-0.6838,-2.1122,55.1800,5.5800,2024,0.6029,92.6100,-1.2265,154258110.1300,5.1907,-0.6311,2.1236,0.7079,4.4978,0.7496,9.1145,0.7595,Misto,misto,53.81,99255.19,154258110.13,0.581,0.5810387647122341,SEQR11,4,12.028620818808,5606,,,
376,442,SHOP11,6.7510,,,,,,,,,,,,,,,,,,,,,,,,,,Shoppings,shoppings,59.29,237,65283165.84,1.3454,,SHOP11,1,18.834048187799,51,,,
377,418,SHPH11,4.3000,0.4800,0.4867,1.4600,0.5250,3.1500,0.5667,6.8000,1.6949,13.2855,2.1831,900.0000,2.5600,2024,0.4647,925.3600,3.4870,563500345.2800,9.0882,3.9679,1.3946,0.4649,3.0351,0.5058,6.1655,0.5138,Shoppings,shoppings,879.88,112345.9,563500345.28,0.9509,0.9508515604737615,SHPH11,1,25.516066564827,2374,,,
378,108,SHSO11,0.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,,,,,,,,,,,,,Indefinido,indefinido,0,,19769049,0,,SHSO11,0,,1,,,
379,109,SIGR11,1.2950,0.0000,0.4400,1.3200,0.2200,1.3200,0.1100,1.3200,0.0000,,0.0000,,1.3200,2024,,,,,,,,,,,,,Indefinido,indefinido,99.9,100,39410590.24,0.9871,,SIGR11,0,21.634669779703,86,,,
380,3472,SMRE11,1.0728,1.0200,1.0200,1.0200,1.0200,1.0200,1.0200,1.0200,0.0000,,0.0000,105.0000,1.0200,2024,,,,,,,,,,,,,Incorporações,incorporacoes,105,1810484.08,44760870.97,1.0506,,SMRE11,,21.937887612958,2,,,
381,555,SNAG11,0.1050,1.0400,1.0400,3.1200,1.0483,6.2900,1.0875,13.0500,-0.0988,5.3093,0.9402,10.1100,5.2000,2024,1.0427,10.0700,-90.0568,503618874.2600,-89.6248,-89.9531,3.1281,1.0427,6.2976,1.0496,12.2357,1.0196,Papéis,papeis,10,2003154.19,503618874.26,0.993,0.9930486593843098,SNAG11,0,5.193051867149,83247,,,
382,236,SNCI11,0.9000,0.9300,0.9167,2.7500,0.9417,5.6500,0.9867,11.8400,-1.2209,1.3448,-0.3022,97.0900,4.6500,2024,0.9424,98.6800,1.3142,414441929.6200,12.3843,2.2690,2.7290,0.9097,5.7164,0.9527,12.0082,1.0007,Papéis,papeis,94.3,437700.67,414441929.62,0.9556,0.9556141062018645,SNCI11,0,6.941055341173,42611,,,
383,497,SNEL11,1.5500,1.1700,1.1200,3.3600,1.1700,7.0200,1.1700,7.0200,-3.5581,14.5627,-2.4298,132.0000,5.7500,2024,,,,,,,,,,,,,Indefinido,indefinido,131.7,578302.38,138325378.63,1.1996,,SNEL11,0,21.11921689071,6888,,,
384,53,SNFF11,1.0000,1.1100,1.0100,3.0300,1.0017,6.0100,0.8642,10.3700,-2.7059,4.6899,-1.6260,89.8900,4.5600,2024,1.0924,91.5400,3.4233,259071713.4100,6.2999,4.5532,2.6039,0.8680,5.4461,0.9077,9.6744,0.8062,Fundo de Fundos,fundo-de-fundos,86.15,522614.2,259071713.41,0.9411,0.9411186366615687,SNFF11,0,14.742544821742,29325,,,
385,1836,SNID11,1.0500,1.0300,0.9767,2.9300,1.0350,6.2100,1.0825,12.9900,-8.0180,3.8421,-7.0706,102.1000,5.1000,2024,,,,,,,,,,,,,Indefinido,indefinido,101.63,259583.5,0,0,,SNID11,,9.853165040313,0,,,
386,1846,SNLG11,0.3500,0.9900,0.8933,2.6800,0.8683,5.2100,0.9600,11.5200,-12.6945,-8.1795,-11.8302,35.3500,2.6800,2023,,,,,,,,,,,,,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,28.7,98138.85,65477185.63,0.8694,,SNLG11,2,35.54701453369,3730,,,
387,3079,SNME11,0.1100,1.1300,1.0700,3.2100,1.1080,5.5400,1.1080,5.5400,-1.4156,-3.8950,-0.3016,9.7500,5.5400,2024,,,,,,,,,,,,,Indefinido,indefinido,9.67,71890.45,71575927,1.0021,,SNME11,,38.345972825962,2665,,,
388,206,SOLR11,4.7708,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2023,,,,,,,,,,,,,Imóveis Comerciais - Outros,imoveis-comerciais-outros,1051.35,4931882,60285555.57,1.1243,,SOLR11,1,102.02953275606,55,,,
389,2818,SPMO11,0.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2022,,,,,,,,,,,,,Indefinido,indefinido,144,335334,270629028.3,0.9632,,SPMO11,,78.75535796285,8,,,
390,207,SPTW11,0.4200,0.9500,0.9800,2.9400,1.0917,6.5500,1.0733,12.8800,-0.8784,11.2835,0.0633,44.0100,5.4500,2024,0.7674,57.3400,2.8705,103103709.7000,19.0278,3.6598,2.2960,0.7653,5.0099,0.8350,9.7254,0.8104,Lajes Corporativas,lajes-corporativas,43.5,66468.9,103103709.7,0.7586,0.7586327171259155,SPTW11,1,13.9564700672,24069,,,
391,294,SPVJ11,0.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,0.5679,110.9300,-4.5681,700174982.8900,11.5224,-4.0262,1.7025,0.5675,3.4150,0.5692,6.8713,0.5726,Shoppings,shoppings,0,,703016962.76,0,,SPVJ11,14,,26,,,
392,85,SPXS11,0.0960,1.0000,1.0000,3.0000,0.9933,5.9600,1.0875,13.0500,1.5890,12.6868,2.6049,9.5900,4.9500,2024,,,,,,,,,,,,,Indefinido,indefinido,9.8,1720014.6,192947563.44,1.0251,,SPXS11,0,16.587053945744,10649,,,
393,122,SRVD11,0.2000,2.2900,1.6500,3.3000,1.6500,3.3000,1.6500,3.3000,-9.7938,-7.7281,-7.7281,8.7500,3.3000,2022,16.8728,1.1853,-0.1136,114131701.2300,25.6393,16.7400,,,,,,,Indefinido,indefinido,3,233.91,-991836.94,583,2.531004808909137,SRVD11,0,172.59196945024,106,,,
394,189,STRX11,0.8200,0.0000,0.0000,0.0000,0.0750,0.4500,0.0375,0.4500,0.0000,,0.0000,,0.4500,2024,0.4756,147.1900,-0.7619,237497206.2800,11.7953,-0.2899,1.8559,0.6186,3.3464,0.5577,5.9988,0.4999,Fundo de Desenvolvimento,fundo-de-desenvolvimento,168,1120,237497206.28,1.1414,1.141381887356478,STRX11,3,,112,,,
395,146,TCPF11,1.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,,,,,,,,,,,,,Misto,misto,1.26,,33108423.99,0.0113,,TCPF11,0,,52,,,
396,237,TEPP11,1.0500,1.1000,0.9367,2.8100,0.8617,5.1700,0.7850,9.4200,-2.5612,6.6687,-1.4894,95.1100,4.4800,2024,1.0200,98.0400,2.4237,413905385.7100,15.4816,3.4684,2.3121,0.7707,4.8470,0.8078,8.7816,0.7318,Lajes Corporativas,lajes-corporativas,95.53,1300648.14,413905385.71,0.9744,0.9743982048143615,TEPP11,4,13.770885947022,25697,,,
397,431,TGAR11,1.3400,1.0600,1.0533,3.1600,1.0817,6.4900,1.1133,13.3600,-0.9568,10.1331,0.0931,126.2900,5.3100,2024,1.1260,118.1200,-7.5599,2263286030.9100,4.2358,-6.5190,3.3305,1.1102,6.7628,1.1271,13.9855,1.1655,Fundo de Desenvolvimento,fundo-de-desenvolvimento,126,6057037.57,2263286030.91,1.0667,1.0667118184896716,TGAR11,9,9.536637664521,165774,,,
398,111,TJKB11,2.3600,0.8300,0.2767,0.8300,0.1383,0.8300,0.1483,1.7800,0.0000,,0.0000,283.0000,0.8300,2024,,,,,,,,,,,,,Indefinido,indefinido,270.69,2462.57,204907836.79,1,,TJKB11,7,40.118784726542,79,,,
399,2442,TMPS11,1.0000,1.0300,0.9433,2.8300,0.9967,5.9800,0.9100,9.1000,-2.3359,8.5498,-1.3299,97.0000,4.9700,2024,,,,,,,,,,,,,Fundo de Fundos,fundo-de-fundos,98.86,111121.35,101989086.64,0.9489,,TMPS11,,16.652618074238,1900,,,
400,411,TORD11,0.0500,0.9000,0.8367,2.5100,0.8667,5.2000,0.9550,11.4600,-24.5257,-24.4588,-23.8465,5.5700,1.4400,2023,0.3587,13.9400,8.2298,488775081.2500,12.4789,8.6180,1.0267,0.3422,2.5859,0.4310,6.7708,0.5642,Misto,misto,1.65,134634.9,443256522.77,0.1304,0.11836441893830703,TORD11,1,32.756363290313,84135,,,
401,2764,TRBL11,0.8500,0.8400,0.8467,2.5400,0.8117,4.8700,0.7942,9.5300,0.7789,8.1755,1.6255,100.9200,4.1300,2024,,,,,,,,,,,,,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,101.6,1066882.5,784750336.21,1.002,,TRBL11,5,11.839524221518,60720,,,
402,333,TRNT11,0.1900,0.0000,0.1067,0.3200,0.1083,0.6500,0.1117,1.3400,0.0000,,0.0000,,0.6500,2024,0.0951,199.8400,1.4983,786493692.5600,0.2965,1.5948,0.2856,0.0952,0.6191,0.1032,1.8135,0.1511,Lajes Corporativas,lajes-corporativas,119.51,8566.5,786493692.56,0.598,0.5980284227381906,TRNT11,1,43.456642761977,637,,,
403,456,TRXB11,0.9500,0.6800,0.6700,2.0100,0.7017,4.2100,0.6575,7.8900,-9.6774,-0.8174,-9.0632,140.0000,2.6700,2024,,,,,,,,,,,,,Fundo de Desenvolvimento,fundo-de-desenvolvimento,139.98,845.18,359831303.24,1.2471,,TRXB11,15,60.641763483643,252,,,
404,280,TRXF11,0.9000,0.8100,0.8000,2.4000,0.9267,5.5600,0.8667,10.4000,-1.2332,6.5536,-0.4332,110.5200,4.7300,2024,0.7902,113.8900,8.0038,1750808048.7600,26.3222,8.8573,2.4570,0.8190,6.4650,1.0775,11.6212,0.9684,Imóveis Comerciais - Outros,imoveis-comerciais-outros,109.02,7862024.5,1634454858.18,1.0253,0.9572394415664237,TRXF11,31,8.459959057623,158369,,,
405,290,TSER11,0.9600,0.0000,0.0000,0.0000,0.3133,1.8800,0.4617,5.5400,0.0000,,0.0000,,0.9400,2024,,,,,,,,,,,,,Lajes Corporativas,lajes-corporativas,100,100,128908110.94,0.9967,,TSER11,1,51.886865411599,23,,,
406,2970,TVRI11,0.9700,0.9400,0.9300,2.7900,0.9350,5.6100,0.9358,11.2300,-3.7983,14.1509,-2.8940,102.8300,4.6500,2024,,,,,,,,,,,,,Agências de Bancos,agencias-de-bancos,103.65,1294350.3,1597471106.49,1.0329,,TVRI11,62,13.504248679448,68539,,,
407,123,URPR11,1.1000,1.2800,1.2367,3.7100,1.2467,7.4800,1.2567,15.0800,-4.0716,7.8459,-2.8438,86.2300,6.1900,2024,1.0313,101.8100,3.0361,1194584692.1700,28.8559,4.0988,3.1985,1.0662,6.4106,1.0684,13.6712,1.1393,Papéis,papeis,86.94,1653843.15,1194584692.17,0.8539,0.853943620469502,URPR11,0,12.086307556503,86932,,,
408,244,VCJR11,1.2000,1.2800,1.1367,3.4100,1.0633,6.3800,0.9767,11.7200,-1.5558,10.1546,-0.2957,93.6500,5.3800,2024,1.0816,95.2300,1.0398,1402207629.4600,15.1793,2.1326,3.1223,1.0408,5.9003,0.9834,10.9940,0.9162,Papéis,papeis,92.25,2811289.6,1402207629.46,0.9687,0.9687073401239105,VCJR11,0,12.622497796883,30887,,,
409,549,VCRA11,1.0000,1.5500,1.4567,4.3700,1.3367,8.0200,1.2858,15.4300,-19.3444,-22.5157,-18.0942,64.7100,6.7900,2024,1.1345,102.2500,-0.1315,469719090.5800,2.4813,1.0015,3.2631,1.0877,6.4695,1.0782,11.7670,1.3074,Indefinido,indefinido,71.98,1234923.84,469719090.58,0.704,0.7039608801955991,VCRA11,0,24.148402269729,9624,,,
410,113,VCRI11,0.1000,1.1700,1.0867,3.2600,1.0417,6.2500,1.0558,12.6700,-0.5800,12.1783,0.5832,8.5700,5.2600,2024,0.9906,9.5900,1.4815,170468666.9400,4.3060,2.4868,2.7578,0.9193,5.3447,0.8908,11.0727,0.9227,Papéis,papeis,8.7,213015.62,170468666.94,0.9072,0.9071949947862356,VCRI11,0,9.484384416111,11501,,,
411,404,VCRR11,0.7000,1.0000,0.9767,2.9300,1.0133,6.0800,0.9542,11.4500,-4.5796,6.6292,-3.6254,69.8000,5.0300,2024,0.5359,130.6300,1.8637,261250253.0300,17.3258,2.4095,1.6063,0.5354,3.3136,0.5523,6.5792,0.5483,Imóveis Residenciais,imoveis-residenciais,66.94,291284.25,261250253.03,0.5124,0.5124397152262115,VCRR11,0,16.939069732972,4302,,,
412,384,VGHF11,0.0900,1.0000,0.9700,2.9100,1.0333,6.2000,1.0992,13.1900,-5.4852,1.4867,-4.5401,8.9600,5.0100,2024,0.8743,9.1500,-0.1092,1507252486.5300,13.6957,0.7642,3.0329,1.0110,6.3634,1.0606,13.5394,1.1283,Misto,misto,8.9,3853749.62,1507252486.53,0.9727,0.9726775956284153,VGHF11,0,11.452176787802,396693,,,
413,534,VGIA11,0.1000,1.2500,1.3000,3.9000,1.2333,7.4000,1.2683,15.2200,-5.5490,-2.1538,-4.3684,8.0000,6.2500,2024,0.9058,9.6600,1.3790,834764890.3800,10.6260,2.2973,3.5048,1.1683,6.8395,1.1399,15.8178,1.3181,Indefinido,indefinido,7.92,3721530.52,834764890.38,0.8199,0.8198757763975155,VGIA11,0,16.300588416372,170774,,,
414,118,VGIP11,1.0800,1.1800,1.0000,3.0000,0.9217,5.5300,0.9383,11.2600,-1.9173,12.1082,-0.7599,91.5700,4.7100,2024,0.9576,91.9000,1.6143,1083208024.5100,11.5142,2.5874,2.7014,0.9005,5.0754,0.8459,10.6622,0.8885,Papéis,papeis,90.64,2180919,1083208024.51,0.9863,0.9862894450489662,VGIP11,0,14.831296397445,91933,,,
415,47,VGIR11,0.1100,1.1300,1.0867,3.2600,1.1033,6.6200,1.1858,14.2300,-2.0121,5.0828,-0.9048,9.7400,5.5000,2024,1.0267,9.7400,1.0373,1005420329.6700,-88.7645,2.0747,3.2843,1.0948,6.6794,1.1132,14.3430,1.1952,Papéis,papeis,9.82,3372456.52,1005420329.67,1.0082,1.0082135523613962,VGIR11,0,9.55474352491,243929,,,
416,3383,VGRI11,0.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,,,,,,,,,,,,,Misto,misto,9.6,208465.69,322495617.66,0.9969,,VGRI11,5,26.159156476351,1422,,,
417,135,VIDS11,30.1666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,,,,,,,,,,,,,Fundo de Desenvolvimento,fundo-de-desenvolvimento,0,,78484557.97,0,,VIDS11,0,,199,,,
418,342,VIFI11,0.0750,0.9200,0.9033,2.7100,0.8867,5.3200,0.8692,10.4300,-2.3981,5.3061,-1.5001,8.1400,4.4500,2024,0.8161,9.1900,3.8418,74300651.2200,-67.9847,4.6893,2.4299,0.8100,4.6980,0.7830,9.1643,0.7637,Fundo de Fundos,fundo-de-fundos,8.17,141113.24,74300651.22,0.889,0.8890097932535365,VIFI11,0,10.055671259731,6202,,,
419,3030,VIGT11,2.2500,3.0700,3.0800,9.2400,3.1600,18.9600,3.3200,33.2000,-4.4012,-1.4663,-1.4663,73.2000,3.0700,2024,,,,,,,,,,,,,Indefinido,indefinido,69.1,790858.44,0,0,,VIGT11,,15.827810763789,0,,,
420,386,VILG11,0.6000,0.6500,0.6267,1.8800,0.6400,3.8400,0.6517,7.8200,-0.2793,-1.4192,0.3689,92.8400,3.1700,2024,0.5093,113.8800,1.4340,1707837141.5400,8.2552,1.9507,1.5269,0.5090,3.2327,0.5388,6.9712,0.5809,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,88.61,2137176.9,1707837141.54,0.7781,0.7780997541271514,VILG11,14,17.154781428417,160448,,,
421,182,VINO11,0.0700,0.9100,0.7867,2.3600,0.7667,4.6000,0.7300,8.7600,-1.1583,4.0348,-0.2588,7.6800,3.8400,2024,0.5074,10.8400,-80.2009,897950259.6900,-78.9167,-80.1005,1.5216,0.5072,3.1249,0.5208,5.1292,0.4274,Lajes Corporativas,lajes-corporativas,7.84,674978.19,897950259.69,0.7232,0.7232472324723247,VINO11,10,22.642551281134,154065,,,
422,278,VISC11,1.0000,0.8300,0.8267,2.4800,0.8267,4.9600,0.7875,9.4500,-1.8922,5.3622,-1.0779,120.2900,4.1200,2024,0.7849,127.4100,2.8911,3672964956.4200,19.1532,3.6986,2.3482,0.7827,4.7421,0.7903,9.3607,0.7801,Shoppings,shoppings,121.88,6392791.29,3672964956.42,0.9566,0.9565968134369358,VISC11,25,10.590004783771,342861,,,
423,410,VIUR11,0.0670,0.9300,0.8900,2.6700,0.8983,5.3900,0.8875,10.6500,-5.7592,-5.8858,-4.8827,7.2000,4.4900,2024,0.7562,8.8600,-3.6957,238785413.4100,-89.8857,-2.9674,2.3154,0.7718,4.7209,0.7868,9.4779,0.7898,Misto,misto,6.49,499168.53,238785413.41,0.7325,0.7325056433408579,VIUR11,8,15.250424038754,54729,,,
424,312,VJFD11,0.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,0.4651,154.8100,13.7723,754889220.2600,20.8944,14.3015,1.4868,0.4956,3.2478,0.5413,6.6794,0.5566,Papéis,papeis,0,,754889220.26,0,,VJFD11,39,,97,,,
425,114,VLIQ11,5.0419,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2022,,,,,,,,,,,,,Indefinido,indefinido,0,,0,0,,VLIQ11,0,,1,,,
426,285,VLOL11,16.3034,,,,,,,,,,,,,,0.5493,111.0600,-0.1439,198219080.1500,14.1131,0.4046,1.2487,0.4162,2.9338,0.4890,6.3606,0.5300,Lajes Corporativas,lajes-corporativas,98,160238.13,198219080.15,0.8824,0.8824059067170898,VLOL11,1,9.894248404735,3127,,,
427,235,VOTS11,0.8500,1.0500,1.0733,3.2200,0.9117,5.4700,0.9458,11.3500,-2.6657,3.2731,-1.6437,81.0600,5.4700,2024,0.9621,93.5500,0.2787,77448928.4900,10.3427,1.2434,2.8699,0.9566,5.7856,0.9643,11.3326,0.9444,Papéis,papeis,81.98,8419.75,77448928.49,0.8763,0.8763228220203101,VOTS11,0,17.122504110566,723,,,
428,127,VRTA11,0.9000,1.0200,0.9933,2.9800,0.9200,5.5200,0.8883,10.6600,-1.5111,4.7611,-0.5065,88.6400,4.7300,2024,0.9817,91.6800,0.5594,1429467956.3400,10.7376,1.5466,2.6585,0.8862,5.0058,0.8343,10.0126,0.8344,Papéis,papeis,87.73,1430425,1429467956.34,0.9569,0.9569153577661431,VRTA11,0,9.035787615261,120992,,,
429,3227,VRTM11,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,,,,,,,,,,,,,Misto,misto,10.29,1740.55,113144779.9,1.082,,VRTM11,,75.232878237909,312,,,
430,121,VSEC11,2.0489,,,,,,,,,,,,,,,,,,,,,,,,,,Papéis,papeis,0.21,2.5,182284.39,0.0722,,VSEC11,0,904.16497556217,64,,,
431,271,VSHO11,0.5500,0.7100,0.7900,2.3700,0.8333,5.0000,0.8950,10.7400,-5.6496,0.9148,-4.9798,77.9900,4.0700,2024,0.6462,100.5900,1.2277,211109116.0000,6.5992,1.8819,2.0786,0.6929,4.2256,0.7043,8.5662,0.7138,Shoppings,shoppings,73.2,75234.6,211109116,0.7277,0.7277065314643603,VSHO11,3,17.483060632329,3855,,,
432,48,VSLH11,0.0400,1.1300,1.0967,3.2900,1.0350,6.2100,0.9158,10.9900,-3.0220,-9.7358,-1.9261,3.5300,5.2400,2024,0.3799,10.5300,1.3474,314427035.3800,21.1244,1.7324,1.1447,0.3816,2.2765,0.3794,4.1330,0.3444,Papéis,papeis,3.48,186541.11,314425462.74,0.3305,0.3304843304843305,VSLH11,0,32.755868026443,83678,,,
433,293,VTLT11,0.9300,0.9600,0.9600,2.8800,0.9433,5.6600,0.9242,11.0900,-0.4009,6.1233,0.5552,96.8800,4.7400,2024,0.8249,112.7400,11.9230,238449924.3500,21.2096,12.8462,2.4832,0.8277,4.9706,0.8284,10.1917,0.8493,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,96.45,71747.95,238449924.35,0.8555,0.8555082490686536,VTLT11,1,14.748043593151,6211,,,
